Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Main Purpose","Outputs and Type","Power - Output","Voltage - Output","Current - Output","Voltage - Input","Regulator Topology","Frequency - Switching","Board Type","Supplied Contents","Utilized IC / Part"
http://www.linear.com/docs/37600,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC862A-B.jpg,DC862A-B-ND,DC862A-B,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3221EDC,1,47,"75.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","5V","60mA","2.7V ~ 5.5V","Boost","600kHz","Fully Populated","Board(s)","LTC3221-5"
http://www.linear.com/docs/37600,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC862A-C.JPG,DC862A-C-ND,DC862A-C,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3221EDC,1,34,"75.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3V","60mA","1.8V ~ 3.8V","Boost","600kHz","Fully Populated","Board(s)","LTC3221"
http://www.linear.com/docs/37712,//media.digikey.com/photos/Linear%20Tech%20Photos/DC903A-A.JPG,DC903A-A-ND,DC903A-A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3240EDC,1,32,"75.00000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","3.3V","150mA","1.8V ~ 5.5V","Boost, Buck","1.2MHz","Fully Populated","Board(s)","LTC3240-3.3"
http://www.linear.com/docs/36501,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC409A.jpg,DC409A-ND,DC409A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3402EMS,1,43,"75.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V or 5V","850mA","1V ~ 4.5V","Boost","600kHz","Fully Populated","Board(s)","LTC3402"
http://www.onsemi.com/pub/Collateral/NCP3064-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP3064DFBSTGEVB.jpg,NCP3064DFBSTGEVBOS-ND,NCP3064DFBSTGEVB,ON Semiconductor,BOARD EVAL FOR NCP3064,0,0,"75.00000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","24V","1.5A","3V ~ 40V","Buck-Boost","150kHz","Fully Populated","Board(s)","NCP3064"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/UG-310.pdf,-,ADP2323-EVALZ-ND,ADP2323-EVALZ,Analog Devices Inc.,BOARD EVAL ADP2323,1,39,"75.75000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","1.2V, 3.3V","3A, 3A","4.5V ~ 20V","Buck","250kHz ~ 1.2MHz","Fully Populated","Board(s)","ADP2323"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/UG-488.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADP1607-EVALZ.jpg,ADP1607-EVALZ-ND,ADP1607-EVALZ,Analog Devices Inc.,BOARD EVAL FOR ADP1607,1,19,"75.75000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","3.3V","-","0.8V ~ 3.3V","Boost","2MHz","Fully Populated","Board(s)","ADP1607"
https://www.analog.com/media/en/technical-documentation/user-guides/AD8450-EVALZ-ADP1972-EVALZ-UG-845.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADP1972-EVALZ.JPG,ADP1972-EVALZ-ND,ADP1972-EVALZ,Analog Devices Inc.,EVAL BOARD PWM CNTRLR ADP1972,1,22,"75.75000","0","1","-","Active","DC/DC, Step Up or Down with LDO","1, Non-Isolated","-","-","-","6V ~ 60V","Boost, Buck","-","Fully Populated","Board(s)","ADP1972"
https://www.analog.com/media/en/technical-documentation/user-guides/ADP2443-EVALZ-UG-1029.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADP2443-EVALZ.jpg,ADP2443-EVALZ-ND,ADP2443-EVALZ,Analog Devices Inc.,EVAL BOARD FOR ADP2443,1,44,"75.75000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","3A","4.5V ~ 36V","Buck","600kHz","Fully Populated","Board(s)","ADP2443"
http://www.ti.com/lit/pdf/snva236,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM3668SD-2833EV%5ENOPB.jpg,LM3668SD-2833EV/NOPB-ND,LM3668SD-2833EV/NOPB,Texas Instruments,BOARD EVALUATION LM3668SD-2833,1,2,"77.88000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","2.8V or 3.3V","1A","2.5V ~ 5.5V","Buck-Boost","2.2MHz","Fully Populated","Board(s)","LM3668"
http://www.ti.com/lit/pdf/snva291,//media.digikey.com/photos/Texas%20Instr%20Photos/LM5015ISOEVAL%5ENOPB.JPG,296-45756-ND,LM5015ISOEVAL/NOPB,Texas Instruments,BOARD EVAL FOR LM5015,1,14,"77.88000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","5V","3A","36V ~ 72V","Buck","300kHz","Fully Populated","Board(s)","LM5015"
http://www.ti.com/lit/pdf/slvua45,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS65286EVM-623.jpg,296-45959-ND,TPS65286EVM-623,Texas Instruments,EVAL MODULE FOR TPS65286,1,1,"77.88000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","6A","4.5V ~ 28V","Buck","500kHz","Fully Populated","Board(s)","TPS65286"
http://www.ti.com/lit/pdf/sluube,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS549A20EVM-737.jpg,296-46822-ND,TPS549A20EVM-737,Texas Instruments,EVALUATION MODULE,1,0,"77.88000","0","1","D-CAP3™, SWIFT™","Active","DC/DC, Step Down","1, Non-Isolated","-","1.2V","15A","5V ~ 18V","Buck","1MHz","Fully Populated","Board(s)","TPS549A20"
http://www.ti.com/lit/pdf/snva226,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM5116EVAL%5ENOPB.jpg,LM5116EVAL/NOPB-ND,LM5116EVAL/NOPB,Texas Instruments,BOARD EVALUATION LM5116,0,53,"77.88000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","7A","7V ~ 60V","Buck","250kHz","Fully Populated","Board(s)","LM5116"
http://www.ti.com/lit/pdf/snva357,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM5085EVAL%5ENOPB.jpg,LM5085EVAL/NOPB-ND,LM5085EVAL/NOPB,Texas Instruments,BOARD EVALUATION FOR LM5085,0,20,"77.88000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","4.5A","5.5V ~ 55V","Buck","300kHz","Fully Populated","Board(s)","LM5085"
https://www.analog.com/media/en/technical-documentation/user-guides/UG-060.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/ADP2504-EVALZ.JPG,ADP2504-EVALZ-ND,ADP2504-EVALZ,Analog Devices Inc.,BOARD EVALUATION ADP2504,0,47,"78.02000","0","1","-","Active","DC/DC, Step Up or Down","-","-","-","1A","2.5V ~ 5.5V","Buck-Boost","2.5MHz","Fully Populated","Board(s)","ADP2504"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/EVAL-ADP1864.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/ADP1864-EVALZ.JPG,ADP1864-EVALZ-ND,ADP1864-EVALZ,Analog Devices Inc.,BOARD EVALUATION ADP1864,1,28,"78.96000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","3A","9V ~ 12V","Buck","580kHz","Fully Populated","Board(s)","ADP1864"
http://www.onsemi.com/pub/Collateral/EVBUM2054-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/CS5171BSTGEVB.JPG,CS5171BSTGEVBOS-ND,CS5171BSTGEVB,ON Semiconductor,EVAL BOARD FOR CS5171BST,1,0,"81.25000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","5V","400mA","3.3V ~ 5V","Boost","260kHz","Fully Populated","Board(s)","CS5171"
https://datasheets.maximintegrated.com/en/ds/MAX8655EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX8655EVKIT+.jpg,MAX8655EVKIT+-ND,MAX8655EVKIT+,Maxim Integrated,KIT EVAL FOR MAX8655,1,0,"82.88000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.2V","20A","10.8V ~ 13.2V","Buck","600kHz","Fully Populated","Board(s)","MAX8655"
http://www.linear.com/docs/42000,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1780A-A-%28top%29.jpg,DC1780A-A-ND,DC1780A-A,Linear Technology/Analog Devices,EVAL BOARD FOR LTM4620,1,43,"85.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","1V","50A","4.5V ~ 16V","Buck","500kHz","Fully Populated","Board(s)","LTM4620"
https://datasheets.maximintegrated.com/en/ds/MAX77801.pdf,//media.digikey.com/Photos/Maxim%20Photos/MFG_MAX77801EVKIT%23.jpg,MAX77801EVKIT#-ND,MAX77801EVKIT#,Maxim Integrated,EVAL KIT MAX77801 2A HIEFF REG,0,46,"87.50000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","2.6V ~ 4.1875V","2A","2.3V ~ 5.5V","Buck-Boost","2.5MHz","Fully Populated","Board(s)","MAX77801"
http://www.linear.com/docs/45657,//media.digikey.com/photos/Linear%20Tech%20Photos/DC2121A.JPG,DC2121A-ND,DC2121A,Linear Technology/Analog Devices,BOARD DEMO FOR LTM4634,1,125,"88.05000","0","1","µModule®","Active","DC/DC, Step Down","3, Non-Isolated","-","1V, 3.3V, 12V","5A, 5A, 4A","4.75V ~ 28V","Buck","500kHz","Fully Populated","Board(s)","LTM4634"
http://www.st.com/content/ccc/resource/technical/document/data_brief/31/06/77/6d/c2/b2/41/97/DM00049915.pdf/files/DM00049915.pdf/jcr:content/translations/en.DM00049915.pdf,//media.digikey.com/Photos/STMicro%20Photos/STEVAL-ISA103V1.jpg,497-13010-ND,STEVAL-ISA103V1,STMicroelectronics,BOARD DEMO VIPER27LN,1,0,"88.75000","0","1","VIPer™ plus","Active","AC/DC, Primary Side","1, Isolated","12W","5V","2.4A","90 ~ 265 VAC","Flyback","-","Fully Populated","Board(s)","VIPER27LN"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/BuckBoost%20Converter%20PICtail%20Plus%20Guide.pdf,//media.digikey.com/photos/Microchip%20Tech%20Photos/AC164133.JPG,AC164133-ND,AC164133,Microchip Technology,PICTAIL PLUS BUCK/BOOST DB,1,0,"89.99000","0","1","PICtail™ Plus","Active","DC/DC, Step Up or Down","3, Non-Isolated","-","-","-","7V ~ 15V","Buck-Boost","-","Fully Populated","Board(s)","PICtail™ Plus Board"
http://www.ti.com/lit/pdf/ssqu008,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_PMLKBOOSTEVM.JPG,296-44581-ND,PMLKBOOSTEVM,Texas Instruments,PMLK BOOST EVM BOARD,1,223,"92.42000","0","1","-","Active","DC/DC, Step Up","2, Non-Isolated","-","24V, 24V","2A, 1.9A","5V ~ 12V, 9V ~ 20V","Boost","-","Fully Populated","Board(s)","LM5122, TPS55340"
https://datasheets.maximintegrated.com/en/ds/MAX17595EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX17595EVKIT%23.jpg,MAX17595EVKIT#-ND,MAX17595EVKIT#,Maxim Integrated,KIT EVAL FOR MAX17595,1,7,"93.75000","0","1","-","Active","AC/DC, Primary Side","1, Isolated","30W","15V","2A","85 ~ 265 VAC, 120 V ~ 375 V","Flyback","100kHz","Fully Populated","Board(s)","MAX17595"
http://www.vishay.com/docs/62923/sic401.pdf,//media.digikey.com/Photos/Vishay%20Siliconix%20Photos/SIC403DB.JPG,SIC403DB-ND,SIC403DB,Vishay Siliconix,EVAL BOARD BUCK REG ADJ 6A,1,0,"93.75000","0","1","microBUCK®","Active","DC/DC, Step Down with LDO","2, Non-Isolated","-","-","6A, 200mA","3V ~ 28V","Buck","-","Fully Populated","Board(s)","SiC403"
http://www.st.com/content/ccc/resource/technical/document/datasheet/19/f1/e9/ab/0f/3b/4b/a2/CD00244626.pdf/files/CD00244626.pdf/jcr:content/translations/en.CD00244626.pdf,//media.digikey.com/photos/STMicro%20Photos/EVL6566A-75WES4.JPG,497-8834-ND,EVL6566A-75WES4,STMicroelectronics,BOARD DEMO FOR L6563/LL6566A,0,0,"93.75000","0","1","-","Active","AC/DC, Primary and Secondary Side with PFC","1, Isolated","75W","19V","4A","90 ~ 264 VAC","Flyback","-","Fully Populated","Board(s)","L6563, L6566A, TSM1014"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1227A.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1227A.jpg,DC1227A-ND,DC1227A,Linear Technology/Analog Devices,BOARD EVALUATION FOR LTC3534,1,82,"100.00000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","5V","500mA","3.6V ~ 7V","Buck-Boost","1MHz","Fully Populated","Board(s)","LTC3534"
http://www.onsemi.com/pub/Collateral/NCP3063-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP3063BSTEXGEVB.jpg,NCP3063BSTEXGEVBOS-ND,NCP3063BSTEXGEVB,ON Semiconductor,EVAL BOARD FOR NCP3063BSTEXG,1,0,"100.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","25V","3A","12V","Boost","-","Fully Populated","Board(s)","NCP3063"
http://www.onsemi.com/pub/Collateral/NCP3064-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/NCP3064PDBCKGEVB.jpg,NCP3064PDBCKGEVBOS-ND,NCP3064PDBCKGEVB,ON Semiconductor,EVAL BOARD FOR NCP3064PDBCKG,1,0,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","800mA","12V","Buck","150kHz","Fully Populated","Board(s)","NCP3064"
http://www.linear.com/docs/38355,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1611A.jpg,DC1611A-ND,DC1611A,Linear Technology/Analog Devices,EVAL BOARD BUCK REG LTC3604,1,43,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.2V, 1.8V or 3.3V","2.5A","3.6V ~ 15V","Buck","1MHz","Fully Populated","Board(s)","LTC3604"
http://www.linear.com/docs/42963,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1802A.jpg,DC1802A-ND,DC1802A,Linear Technology/Analog Devices,EVAL BOARD BUCK-BOOST LTC3245,1,48,"100.00000","0","1","-","Active","DC/DC, Step Up or Down","2, Non-Isolated","-","3.3V, 5V","250mA, 250mA","2.7V ~ 38V","Buck-Boost","450kHz","Fully Populated","Board(s)","LTC3245"
http://www.linear.com/docs/42172,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1825A.jpg,DC1825A-ND,DC1825A,Linear Technology/Analog Devices,EVAL BOARD FLYBK CONV LT8300,1,290,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","5V","250mA","22V ~ 75V","Flyback","330kHz","Fully Populated","Board(s)","LT8300"
http://www.linear.com/docs/37855,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC960A.JPG,DC960A-ND,DC960A,Linear Technology/Analog Devices,EVAL BOARD BUCK REG LTC3824,1,109,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","2A","5.5V ~ 60V","Buck","200kHz","Fully Populated","Board(s)","LTC3824"
http://www.linear.com/docs/38232,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC053A-B.jpg,DC053A-B-ND,DC053A-B,Linear Technology/Analog Devices,BOARD EVAL FOR LT1377CS8,1,11,"100.00000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","12V","250mA","2.7V ~ 11V","Boost","1MHz","Fully Populated","Board(s)","LT1377"
http://www.linear.com/docs/38331,//media.digikey.com/photos/Linear%20Tech%20Photos/DC1323A.JPG,DC1323A-ND,DC1323A,Linear Technology/Analog Devices,BOARD EVAL FOR LT3686EDD,1,160,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","1.2A","5V ~ 37V","Buck","1MHz","Fully Populated","Board(s)","LT3686"
http://www.linear.com/docs/35855,//media.digikey.com/photos/Linear%20Tech%20Photos/DC1326A.JPG,DC1326A-ND,DC1326A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3100EUD,1,168,"100.00000","0","1","-","Active","DC/DC, Step Up or Down with LDO","3, Non-Isolated","-","-","700mA, 250mA, 100mA","0.68V ~ 5.5V","Boost, Buck","1.5MHz","Fully Populated","Board(s)","LTC3100"
http://www.linear.com/docs/37978,//media.digikey.com/photos/Linear%20Tech%20Photos/DC143A-C.JPG,DC143A-C-ND,DC143A-C,Linear Technology/Analog Devices,BOARD EVAL FOR LTC1474CMS8,1,6,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","300mA","5V ~ 18V","Buck","-","Fully Populated","Board(s)","LTC1474-5"
http://www.linear.com/docs/43856,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC2041A.JPG,DC2041A-ND,DC2041A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3255EMSE,1,101,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","50mA","4V ~ 48V","Buck","500kHz","Fully Populated","Board(s)","LTC3255"
http://www.linear.com/docs/36592,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC445A.jpg,DC445A-ND,DC445A,Linear Technology/Analog Devices,BOARD EVAL FOR LT1944-1EMS,1,108,"100.00000","0","1","-","Active","DC/DC, Step Up","3, Non-Isolated","-","5V, 15V, -10V","30mA, 2.5mA, 1mA","2.7V ~ 4.2V","Boost","-","Fully Populated","Board(s)","LT1944-1"
http://www.linear.com/docs/36685,//media.digikey.com/photos/Linear%20Tech%20Photos/DC481A.JPG,DC481A-ND,DC481A,Linear Technology/Analog Devices,BOARD EVAL FOR LT1976IFE,1,21,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","3.3V","1A","4V ~ 42V","Buck","200kHz","Fully Populated","Board(s)","LT1976"
http://www.linear.com/docs/37306,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC760A.jpg,DC760A-ND,DC760A,Linear Technology/Analog Devices,BOARD EVAL FOR LT3472EDD,1,57,"100.00000","0","1","-","Active","DC/DC, Step Up","2, Non-Isolated","-","15V, -8V","65mA, 45mA","2.7V ~ 4.2V","Boost, Inverting","1.1MHz","Fully Populated","Board(s)","LT3472"
http://www.linear.com/docs/37706,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC901A.jpg,DC901A-ND,DC901A,Linear Technology/Analog Devices,BOARD EVAL FOR LTC3444EDD,1,149,"100.00000","0","1","-","Active","DC/DC, Step Up or Down","1, Non-Isolated","-","0.8V ~ 4.2V","400mA","3.1V ~ 5V","Buck-Boost","1.5MHz","Fully Populated","Board(s)","LTC3444"
http://www.linear.com/docs/37771,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC925A.jpg,DC925A-ND,DC925A,Linear Technology/Analog Devices,BOARD EVAL FOR LT3489EMS8E,1,48,"100.00000","0","1","-","Active","Special Purpose DC/DC, LCD Supply","3, Non-Isolated","-","8V, 23V, -8V","600mA, 20mA, 10mA","3.3V ~ 6V","Boost","2MHz","Fully Populated","Board(s)","LT3489"
http://www.linear.com/docs/42698,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1722A.jpg,DC1722A-ND,DC1722A,Linear Technology/Analog Devices,EVAL BOARD BUCK REG LTC3864,1,169,"100.00000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","5V","2A","3.5V ~ 55V","Buck","350kHz","Fully Populated","Board(s)","LTC3864"
http://www.ti.com/lit/pdf/snva078,//media.digikey.com/photos/National%20Semi%20Photos/LM5030EVAL.JPG,LM5030EVAL-ND,LM5030EVAL,Texas Instruments,EVALUATION BOARD FOR LM5030,0,14,"102.80000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","3.3V","10A","36V ~ 75V","Buck","-","Fully Populated","Board(s)","LM5030"
http://www.ti.com/lit/pdf/snva293,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM2757TMEV.JPG,LM2757TMEV-ND,LM2757TMEV,Texas Instruments,BOARD EVALUATION FOR LM2757T,1,51,"102.80000","0","1","-","Active","DC/DC, Step Up","1, Non-Isolated","-","4.1V, 4.5V or 5V","180mA","2.7V ~ 5.5V","Boost","1.24MHz","Fully Populated","Board(s)","LM2757"
http://www.ti.com/lit/pdf/sluu331,//media.digikey.com/Photos/Texas%20Instr%20Photos/UCC28230EVM.jpg,296-31340-ND,UCC28230EVM,Texas Instruments,EVAL MODULE FOR UCC28230,1,3,"102.80000","0","1","-","Active","DC/DC, Step Down","1, Isolated","-","9.5V","30A","43V ~ 53V","Flyback","-","Fully Populated","Board(s)","UCC28230"
http://www.ti.com/lit/pdf/snva353,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM26420XSQEVAL%5ENOPB.jpg,LM26420XSQEVAL/NOPB-ND,LM26420XSQEVAL/NOPB,Texas Instruments,BOARD EVAL SYNC BUCK 2.2MHZ,1,29,"102.80000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","1.2V, 2.5V","2A, 2A","3V ~ 5.5V","Buck","2.2MHz","Fully Populated","Board(s)","LM26420"
http://www.ti.com/lit/pdf/sluu383,//media.digikey.com/Photos/Texas%20Instr%20Photos/UCC28610EVM-474.jpg,296-31343-ND,UCC28610EVM-474,Texas Instruments,EVAL MODULE FOR UCC28610-474,1,17,"102.80000","0","1","-","Active","AC/DC, Primary Side","1, Isolated","25W","12V","2.1A","85 ~ 265 VAC","Flyback","-","Fully Populated","Board(s)","UCC28610"
http://www.ti.com/lit/pdf/snva149,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM3495EVAL%5ENOPB.jpg,LM3495EVAL/NOPB-ND,LM3495EVAL/NOPB,Texas Instruments,EVAL BOARD FOR LM3495,1,5,"102.80000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.2V","10A","2.9V ~ 18V","Buck","500kHz","Fully Populated","Board(s)","LM3495"
http://www.ti.com/lit/pdf/sluu441,//media.digikey.com/Photos/Texas%20Instr%20Photos/UCC28250EVM-564.jpg,296-31342-ND,UCC28250EVM-564,Texas Instruments,EVAL MODULE FOR UCC28250-564,1,13,"102.80000","0","1","-","Active","DC/DC, Step Down","1, Isolated","100W","3.3V","30A","36V ~ 75V","Buck","200kHz","Fully Populated","Board(s)","UCC28250"
http://www.ti.com/lit/pdf/sluuax9,//media.digikey.com/Photos/Texas%20Instr%20Photos/UCC28630EVM-572.JPG,296-37768-ND,UCC28630EVM-572,Texas Instruments,EVAL MOD FOR UCC28630,1,3,"102.80000","0","1","-","Active","AC/DC, Primary Side","1, Isolated","65W","19.5V","3.34A","90 ~ 265 VAC","Flyback","-","Fully Populated","Board(s)","UCC28630"
http://www.ti.com/lit/pdf/slvua83,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS65263EVM-645.jpg,296-38356-ND,TPS65263EVM-645,Texas Instruments,EVAL BOARD FOR TPS65263,1,1,"102.80000","0","1","-","Active","DC/DC, Step Down","3, Non-Isolated","-","1.2V, 1.5V, 2.5V","3A, 2A, 2A","4.5V ~ 18V","Buck","600kHz","Fully Populated","Board(s)","TPS65263"
http://www.ti.com/lit/pdf/sluuba1,//media.digikey.com/Photos/Texas%20Instr%20Photos/UCC28911EVM-718.jpg,296-46015-ND,UCC28911EVM-718,Texas Instruments,EVALUATION MODULE UCC28911,1,1,"102.80000","0","1","-","Active","AC/DC, Primary Side","1, Isolated","7.5W","5V","1.5A","85 ~ 265 VAC","Flyback","-","Fully Populated","Board(s)","UCC28911"
http://www.ti.com/lit/pdf/slvuad7,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS65266EVM-686.jpg,296-42241-ND,TPS65266EVM-686,Texas Instruments,EVALUATION MODULE TPS65266,1,28,"102.80000","0","1","-","Active","DC/DC, Step Down","3, Non-Isolated","-","1V, 1.5V, 1.8V","3A, 2A, 2A","2.7V ~ 6.5V","Buck","1MHz","Fully Populated","Board(s)","TPS65266"
http://www.ti.com/lit/pdf/sluubf1,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_UCC28704EVM-724.jpg,296-44011-ND,UCC28704EVM-724,Texas Instruments,EVALUATION MODULE,1,0,"102.80000","0","1","-","Active","AC/DC, Primary Side","1, Isolated","10W","5V","2A","85 ~ 265 VAC","Flyback","-","Fully Populated","Board(s)","UCC28704"
http://www.ti.com/lit/pdf/sluubh5,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS546C23EVM2-746.jpg,296-45376-ND,TPS546C23EVM2-746,Texas Instruments,EVAL BOARD FOR TPS546C23,1,25,"102.80000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","1.2V","70A","5V ~ 18V","Buck","500kHz","Fully Populated","Board(s)","TPS546C23"
http://www.ti.com/lit/pdf/snvu499,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LM5140RWGEVM.jpg,296-46725-ND,LM5140RWGEVM,Texas Instruments,EVALUATION MODULE,1,10,"102.80000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","3.3V, 5V","6A, 5A","3.8V ~ 42V","Buck","2.2MHz","Fully Populated","Board(s)","LM5140-Q1"
http://www.ti.com/lit/pdf/slvu301,//media.digikey.com/Photos/Texas%20Instr%20Photos/TPS23754EVM-420.jpg,296-24595-ND,TPS23754EVM-420,Texas Instruments,EVAL MODULE FOR TPS23754-420,0,2,"102.80000","0","1","-","Active","Special Purpose DC/DC, Power Over Ethernet","1, Isolated","25W","5V","5A","30V ~ 57V","Buck","250kHz","Fully Populated","Board(s)","TPS23754"
http://www.ti.com/lit/pdf/snva393,//media.digikey.com/Photos/Texas%20Instr%20Photos/LM5001BSTEVAL%5ENOPB.JPG,LM5001BSTEVAL/NOPB-ND,LM5001BSTEVAL/NOPB,Texas Instruments,EVAL BOARD FOR LM5001BST,0,2,"102.80000","0","1","-","Active","DC/DC, Step Down","1, Non-Isolated","-","48V","150mA","16V ~ 36V","Boost","240kHz","Fully Populated","Board(s)","LM5001"
http://www.ti.com/lit/pdf/sluub75,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_UCC28730EVM-552.jpg,296-46063-ND,UCC28730EVM-552,Texas Instruments,EVAL BOARD FOR UCC28730,0,27,"102.80000","0","1","-","Active","AC/DC, Primary and Secondary Side","1, Isolated","10W","5V","2A","85 ~ 265 VAC","Flyback","28kHz","Fully Populated","Board(s)","UCC24650, UCC28730"
http://www.ti.com/lit/pdf/sluubh4,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TPS546C23EVM1-746.jpg,296-45375-ND,TPS546C23EVM1-746,Texas Instruments,EVAL BOARD FOR TPS546C23,0,20,"102.80000","0","1","-","Active","DC/DC, Step Down","2, Non-Isolated","-","0.9V, 0.9V","35A, 35A","5V ~ 18V","Buck","500kHz","Fully Populated","Board(s)","TPS546C23"
http://www.linear.com/docs/42003,//media.digikey.com/Photos/Linear%20Tech%20Photos/DC1780A-B.JPG,DC1780A-B-ND,DC1780A-B,Linear Technology/Analog Devices,EVAL BOARD FOR LTM4620,1,37,"105.00000","0","1","µModule®","Active","DC/DC, Step Down","1, Non-Isolated","-","1V","75A","4.5V ~ 16V","Buck","500kHz","Fully Populated","Board(s)","LTM4620"
